"","artist_name","track_name","energy","danceability","energy.1","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","jack"
"2426","Florence + The Machine","Jackson - MTV Unplugged, 2012",0.652,0.503,0.652,5,-6.324,1,0.0504,0.511,0,0.845,0.218,118.6,"0"
"2427","Florence + The Machine","What The Water Gave Me - MTV Unplugged, 2012",0.368,0.373,0.368,0,-7.628,0,0.0316,0.776,0,0.666,0.342,125.673,"0"
"2428","Florence + The Machine","Dog Days Are Over - MTV Unplugged, 2012",0.523,0.295,0.523,9,-6.63,0,0.0331,0.644,0,0.692,0.264,149.622,"0"
"2429","Florence + The Machine","Shake It Out - MTV Unplugged, 2012",0.768,0.475,0.768,5,-5.687,1,0.054,0.675,0,0.701,0.338,112.103,"0"
"2430","Florence + The Machine","Landscape - Demo",0.816,0.655,0.816,11,-6.7,0,0.0359,0.153,0.159,0.0795,0.581,120.024,"0"
"2431","Florence + The Machine","Heartlines - Acoustic",0.34,0.431,0.34,9,-8.266,0,0.0276,0.831,6.08e-05,0.0795,0.233,99.623,"0"
"2432","Florence + The Machine","Shake It Out - Acoustic",0.34,0.581,0.34,5,-7.495,1,0.0295,0.638,0,0.0922,0.344,104.769,"0"
"2433","Florence + The Machine","Only If For A Night",0.727,0.482,0.727,9,-5.988,0,0.0346,0.0441,0,0.0921,0.378,79.974,"0"
"2434","Florence + The Machine","Shake It Out",0.799,0.519,0.799,10,-4.207,1,0.0371,0.00878,0,0.107,0.226,107.489,"0"
"2435","Florence + The Machine","What The Water Gave Me",0.572,0.483,0.572,0,-6.41,0,0.0316,0.00681,0.000416,0.112,0.187,124.112,"0"
"2436","Florence + The Machine","Never Let Me Go",0.736,0.452,0.736,9,-3.212,1,0.0378,0.297,2.2e-06,0.381,0.24,144.683,"0"
"2437","Florence + The Machine","Breaking Down",0.73,0.582,0.73,1,-5.373,1,0.0271,0.168,0.00513,0.0961,0.595,110.014,"0"
"2438","Florence + The Machine","Lover To Lover",0.818,0.582,0.818,0,-3.667,1,0.0311,0.0842,2.16e-06,0.347,0.501,119.025,"0"
"2439","Florence + The Machine","No Light, No Light",0.749,0.426,0.749,0,-5.611,1,0.0523,0.00793,1.53e-05,0.44,0.17,131.965,"0"
"2440","Florence + The Machine","Seven Devils",0.767,0.38,0.767,9,-5.555,0,0.0352,0.00762,0.000127,0.0583,0.212,58.508,"0"
"2441","Florence + The Machine","Heartlines",0.732,0.498,0.732,9,-4.352,0,0.0361,0.0597,0,0.0246,0.267,109.901,"0"
"2442","Florence + The Machine","Spectrum",0.879,0.574,0.879,11,-5.571,0,0.05,0.0685,0.000549,0.101,0.122,123.086,"0"
"2443","Florence + The Machine","All This And Heaven Too",0.821,0.212,0.821,0,-3.898,1,0.0692,0.038,4.84e-05,0.0859,0.365,82.977,"0"
"2444","Florence + The Machine","Leave My Body",0.813,0.41,0.813,0,-4.985,1,0.0442,0.277,0.0217,0.264,0.267,160.033,"0"
"2445","Florence + The Machine","Remain Nameless",0.501,0.533,0.501,0,-9.236,1,0.0288,0.00151,0.0205,0.0814,0.14,175.971,"0"
"2446","Florence + The Machine","Strangeness And Charm",0.935,0.429,0.935,0,-3.906,1,0.0616,0.00975,0.000259,0.141,0.463,144.993,"0"
"2447","Florence + The Machine","Bedroom Hymns",0.866,0.522,0.866,4,-4.536,0,0.0545,0.067,4.02e-06,0.322,0.252,106.08,"0"
"2448","Florence + The Machine","What The Water Gave Me - Demo",0.747,0.678,0.747,3,-3.088,1,0.0562,0.16,0,0.129,0.479,124.037,"0"
"2449","Florence + The Machine","Landscape - Demo",0.876,0.658,0.876,11,-4.034,0,0.0355,0.161,0.149,0.069,0.559,120.001,"0"
"2450","Florence + The Machine","Heartlines - Acoustic",0.393,0.442,0.393,9,-6.427,0,0.0268,0.827,7.86e-05,0.0853,0.24,100.029,"0"
"2451","Florence + The Machine","Shake It Out - Acoustic",0.395,0.547,0.395,5,-5.363,1,0.0297,0.643,0,0.115,0.356,104.493,"0"
"2452","Florence + The Machine","Breaking Down - Acoustic",0.236,0.505,0.236,8,-9.506,1,0.0287,0.975,0.00056,0.0979,0.123,105.708,"0"
"2453","Florence + The Machine","Only If For A Night",0.737,0.485,0.737,9,-5.947,0,0.033,0.0402,0,0.0923,0.384,79.961,"0"
"2454","Florence + The Machine","Shake It Out",0.804,0.527,0.804,10,-4.168,1,0.0358,0.0104,0,0.105,0.221,107.486,"0"
"2455","Florence + The Machine","What The Water Gave Me",0.566,0.491,0.566,0,-6.445,0,0.0319,0.00933,0.000226,0.114,0.184,124.091,"0"
"2456","Florence + The Machine","Never Let Me Go",0.73,0.461,0.73,9,-3.262,1,0.0371,0.295,4.31e-06,0.383,0.253,145.197,"0"
"2457","Florence + The Machine","Breaking Down",0.734,0.577,0.734,1,-5.326,1,0.0268,0.154,0.00385,0.11,0.636,109.941,"0"
"2458","Florence + The Machine","Lover To Lover",0.809,0.588,0.809,0,-3.681,1,0.0309,0.0909,2.6e-06,0.347,0.512,119.009,"0"
"2459","Florence + The Machine","No Light, No Light",0.755,0.429,0.755,0,-5.662,1,0.052,0.0125,2.79e-05,0.444,0.162,131.914,"0"
"2460","Florence + The Machine","Seven Devils",0.781,0.368,0.781,9,-5.6,0,0.0379,0.00913,0.000308,0.0477,0.211,58.534,"0"
"2461","Florence + The Machine","Heartlines",0.733,0.29,0.733,9,-4.379,0,0.0406,0.0572,0,0.0187,0.224,109.943,"0"
"2462","Florence + The Machine","Spectrum",0.873,0.573,0.873,11,-5.555,0,0.0506,0.0792,0.000291,0.1,0.11,123.14,"0"
"2463","Florence + The Machine","All This And Heaven Too",0.829,0.226,0.829,0,-3.838,1,0.0717,0.0371,4.47e-05,0.0772,0.346,78.142,"0"
"2464","Florence + The Machine","Leave My Body",0.809,0.402,0.809,0,-4.999,1,0.0438,0.303,0.0184,0.293,0.256,160.033,"0"
"2465","Florence + The Machine","Remain Nameless",0.513,0.533,0.513,0,-9.255,1,0.0299,0.00151,0.0225,0.0815,0.132,176.023,"0"
"2466","Florence + The Machine","Strangeness And Charm",0.944,0.425,0.944,0,-3.871,1,0.0643,0.0119,0.00025,0.158,0.456,145.01,"0"
"2467","Florence + The Machine","Bedroom Hymns",0.866,0.532,0.866,4,-4.44,0,0.0452,0.0762,7.34e-06,0.335,0.233,106.026,"0"
"2468","Florence + The Machine","What The Water Gave Me - Demo",0.735,0.68,0.735,3,-3.101,1,0.0544,0.18,0,0.135,0.467,124.03,"0"
"2469","Florence + The Machine","Only If For A Night",0.737,0.485,0.737,9,-5.947,0,0.033,0.0402,0,0.0923,0.384,79.961,"0"
"2470","Florence + The Machine","Shake It Out",0.804,0.527,0.804,10,-4.168,1,0.0358,0.0104,0,0.105,0.221,107.486,"0"
"2471","Florence + The Machine","What The Water Gave Me",0.566,0.491,0.566,0,-6.445,0,0.0319,0.00933,0.000226,0.114,0.184,124.091,"0"
"2472","Florence + The Machine","Never Let Me Go",0.73,0.461,0.73,9,-3.262,1,0.0371,0.295,4.31e-06,0.383,0.253,145.197,"0"
"2473","Florence + The Machine","Breaking Down",0.734,0.576,0.734,1,-5.326,1,0.0268,0.154,0.00385,0.11,0.636,109.942,"0"
"2474","Florence + The Machine","Lover To Lover",0.809,0.588,0.809,0,-3.681,1,0.0309,0.0909,2.6e-06,0.347,0.512,119.009,"0"
"2475","Florence + The Machine","No Light, No Light",0.755,0.429,0.755,0,-5.662,1,0.052,0.0125,2.79e-05,0.444,0.162,131.914,"0"
"2476","Florence + The Machine","Seven Devils",0.781,0.368,0.781,9,-5.6,0,0.0379,0.00913,0.000308,0.0477,0.211,58.534,"0"
"2477","Florence + The Machine","Heartlines",0.733,0.29,0.733,9,-4.379,0,0.0406,0.0572,0,0.0187,0.224,109.943,"0"
"2478","Florence + The Machine","Spectrum",0.873,0.573,0.873,11,-5.555,0,0.0506,0.0792,0.000291,0.1,0.11,123.14,"0"
"2479","Florence + The Machine","All This And Heaven Too",0.829,0.226,0.829,0,-3.838,1,0.0717,0.0371,4.47e-05,0.0772,0.346,78.142,"0"
"2480","Florence + The Machine","Leave My Body",0.809,0.402,0.809,0,-4.999,1,0.0438,0.303,0.0184,0.293,0.256,160.033,"0"
"2481","Florence + The Machine","Remain Nameless",0.513,0.533,0.513,0,-9.255,1,0.0299,0.00151,0.0225,0.0815,0.132,176.023,"0"
"2482","Florence + The Machine","Strangeness And Charm",0.944,0.425,0.944,0,-3.871,1,0.0643,0.0119,0.00025,0.158,0.456,145.01,"0"
"2483","Florence + The Machine","Bedroom Hymns",0.866,0.532,0.866,4,-4.44,0,0.0452,0.0762,7.34e-06,0.335,0.233,106.026,"0"
"2484","Florence + The Machine","What The Water Gave Me - Demo",0.735,0.68,0.735,3,-3.101,1,0.0544,0.18,0,0.135,0.467,124.03,"0"
"2485","Florence + The Machine","Only If For A Night",0.727,0.482,0.727,9,-5.988,0,0.0346,0.0441,0,0.0921,0.378,79.974,"0"
"2486","Florence + The Machine","Shake It Out",0.799,0.519,0.799,10,-4.207,1,0.0371,0.00878,0,0.107,0.226,107.489,"0"
"2487","Florence + The Machine","What The Water Gave Me",0.572,0.483,0.572,0,-6.41,0,0.0316,0.00681,0.000416,0.112,0.187,124.112,"0"
"2488","Florence + The Machine","Never Let Me Go",0.736,0.452,0.736,9,-3.212,1,0.0378,0.297,2.2e-06,0.381,0.24,144.683,"0"
"2489","Florence + The Machine","Breaking Down",0.73,0.582,0.73,1,-5.373,1,0.0271,0.168,0.00513,0.0961,0.595,110.014,"0"
"2490","Florence + The Machine","Lover To Lover",0.818,0.582,0.818,0,-3.667,1,0.0311,0.0842,2.16e-06,0.347,0.501,119.025,"0"
"2491","Florence + The Machine","No Light, No Light",0.749,0.426,0.749,0,-5.611,1,0.0523,0.00793,1.53e-05,0.44,0.17,131.965,"0"
"2492","Florence + The Machine","Seven Devils",0.767,0.38,0.767,9,-5.555,0,0.0352,0.00762,0.000127,0.0583,0.212,58.508,"0"
"2493","Florence + The Machine","Heartlines",0.732,0.498,0.732,9,-4.352,0,0.0361,0.0597,0,0.0246,0.267,109.901,"0"
"2494","Florence + The Machine","Spectrum",0.879,0.574,0.879,11,-5.571,0,0.05,0.0685,0.000549,0.101,0.122,123.086,"0"
"2495","Florence + The Machine","All This And Heaven Too",0.821,0.212,0.821,0,-3.898,1,0.0692,0.038,4.84e-05,0.0859,0.365,82.977,"0"
"2496","Florence + The Machine","Leave My Body",0.813,0.41,0.813,0,-4.985,1,0.0442,0.277,0.0217,0.264,0.267,160.033,"0"
"2497","Florence + The Machine","Only If For A Night",0.727,0.482,0.727,9,-5.988,0,0.0346,0.0441,0,0.0921,0.378,79.974,"0"
"2498","Florence + The Machine","Shake It Out",0.799,0.519,0.799,10,-4.207,1,0.0371,0.00878,0,0.107,0.226,107.489,"0"
"2499","Florence + The Machine","What The Water Gave Me",0.572,0.483,0.572,0,-6.41,0,0.0316,0.00681,0.000416,0.112,0.187,124.112,"0"
"2500","Florence + The Machine","Never Let Me Go",0.736,0.452,0.736,9,-3.212,1,0.0378,0.297,2.2e-06,0.381,0.24,144.683,"0"
"2501","Florence + The Machine","Breaking Down",0.73,0.582,0.73,1,-5.373,1,0.0271,0.168,0.00513,0.0961,0.595,110.014,"0"
"2502","Florence + The Machine","Lover To Lover",0.818,0.582,0.818,0,-3.667,1,0.0311,0.0842,2.16e-06,0.347,0.501,119.025,"0"
"2503","Florence + The Machine","No Light, No Light",0.749,0.426,0.749,0,-5.611,1,0.0523,0.00793,1.53e-05,0.44,0.17,131.965,"0"
"2504","Florence + The Machine","Seven Devils",0.767,0.38,0.767,9,-5.555,0,0.0352,0.00762,0.000127,0.0583,0.212,58.508,"0"
"2505","Florence + The Machine","Heartlines",0.732,0.498,0.732,9,-4.352,0,0.0361,0.0597,0,0.0246,0.267,109.901,"0"
"2506","Florence + The Machine","Spectrum",0.879,0.574,0.879,11,-5.571,0,0.05,0.0685,0.000549,0.101,0.122,123.086,"0"
"2507","Florence + The Machine","All This And Heaven Too",0.821,0.212,0.821,0,-3.898,1,0.0692,0.038,4.84e-05,0.0859,0.365,82.977,"0"
"2508","Florence + The Machine","Leave My Body",0.813,0.41,0.813,0,-4.985,1,0.0442,0.277,0.0217,0.264,0.267,160.033,"0"
"2509","Florence + The Machine","Remain Nameless",0.501,0.533,0.501,0,-9.236,1,0.0288,0.00151,0.0205,0.0814,0.14,175.971,"0"
"2510","Florence + The Machine","Strangeness And Charm",0.935,0.429,0.935,0,-3.906,1,0.0616,0.00975,0.000259,0.141,0.463,144.993,"0"
"2511","Florence + The Machine","Bedroom Hymns",0.866,0.522,0.866,4,-4.536,0,0.0545,0.067,4.02e-06,0.322,0.252,106.08,"0"
"2512","Florence + The Machine","What The Water Gave Me - Demo",0.747,0.678,0.747,3,-3.088,1,0.0562,0.16,0,0.129,0.479,124.037,"0"
"2513","Florence + The Machine","Landscape - Demo",0.876,0.658,0.876,11,-4.034,0,0.0355,0.161,0.149,0.069,0.559,120.001,"0"
"2514","Florence + The Machine","Heartlines - Acoustic",0.393,0.442,0.393,9,-6.427,0,0.0268,0.827,7.86e-05,0.0853,0.24,100.029,"0"
"2515","Florence + The Machine","Shake It Out - Acoustic",0.395,0.547,0.395,5,-5.363,1,0.0297,0.643,0,0.115,0.356,104.493,"0"
"2516","Florence + The Machine","Breaking Down - Acoustic",0.236,0.505,0.236,8,-9.506,1,0.0287,0.975,0.00056,0.0979,0.123,105.708,"0"
"2517","Florence + The Machine","Never Let Me Go - Live At Intima Theater, Stockholm",0.314,0.399,0.314,9,-9.608,1,0.0365,0.949,0.00279,0.369,0.193,141.941,"0"
"2518","Florence + The Machine","Lover To Lover - Live At Intima Theater, Stockholm",0.471,0.456,0.471,0,-6.627,1,0.0381,0.848,0.0207,0.838,0.389,123.747,"0"
"2519","Florence + The Machine","Dog Days Are Over - Live At Intima Theater, Stockholm",0.369,0.46,0.369,7,-7.403,1,0.0406,0.916,0.000195,0.0893,0.18,144.503,"0"
"2520","Florence + The Machine","Spectrum - Live At Intiman Theater, Stockholm",0.478,0.491,0.478,11,-8.116,0,0.0442,0.896,0.00481,0.714,0.17,133.164,"0"
"2521","Florence + The Machine","Swimming",0.856,0.597,0.856,9,-4.192,0,0.173,0.258,0,0.125,0.361,109.942,"0"
"2522","Florence + The Machine","Heavy In Your Arms",0.796,0.411,0.796,0,-5.925,1,0.0606,0.504,0.00131,0.0841,0.31,80.052,"0"
"2523","Florence + The Machine","Ghosts - Demo",0.599,0.669,0.599,0,-5.16,1,0.0484,0.219,0,0.253,0.452,118.327,"0"
"2524","Florence + The Machine","You've Got The Dirtee Love - Live At The Brit Awards / 2010",0.929,0.562,0.929,6,-3.588,1,0.111,0.479,0,0.963,0.449,116.82,"0"
"2525","Florence + The Machine","Dog Days Are Over - Yeasayer Remix",0.638,0.643,0.638,7,-5.873,1,0.0429,0.38,0.00818,0.186,0.733,74.986,"0"
"2526","Florence + The Machine","Falling",0.32,0.425,0.32,9,-9.129,0,0.0312,0.808,0.193,0.14,0.0634,113.179,"0"
"2527","Florence + The Machine","Are You Hurting The One You Love?",0.735,0.652,0.735,0,-6.86,1,0.0281,0.458,0.000332,0.209,0.304,122.964,"0"
"2528","Florence + The Machine","Addicted To Love",0.733,0.549,0.733,2,-5.781,1,0.0773,0.0709,4.1e-06,0.0803,0.331,110.152,"0"
"2529","Florence + The Machine","Bird Song",0.506,0.458,0.506,0,-6.844,1,0.0619,0.748,0.000356,0.151,0.222,120.486,"0"
"2530","Florence + The Machine","Hospital Beds",0.47,0.664,0.47,11,-4.569,0,0.0768,0.436,0.000625,0.287,0.293,96.013,"0"
"2531","Florence + The Machine","Hardest Of Hearts",0.606,0.607,0.606,5,-9.403,0,0.0528,0.426,0.00194,0.105,0.349,130.025,"0"
"2532","Florence + The Machine","Only If For A Night",0.734,0.349,0.734,9,-5.978,0,0.0392,0.0447,0,0.114,0.365,79.797,"0"
"2533","Florence + The Machine","Shake It Out",0.805,0.528,0.805,10,-4.244,1,0.0362,0.0103,0,0.106,0.197,107.508,"0"
"2534","Florence + The Machine","What The Water Gave Me",0.575,0.492,0.575,0,-6.391,0,0.0314,0.00701,0.000178,0.112,0.168,124.082,"0"
"2535","Florence + The Machine","Never Let Me Go",0.726,0.445,0.726,9,-3.233,1,0.0366,0.3,9.94e-06,0.38,0.246,144.59,"0"
"2536","Florence + The Machine","Breaking Down",0.73,0.577,0.73,1,-5.326,1,0.027,0.153,0.00466,0.1,0.605,109.945,"0"
"2537","Florence + The Machine","Lover To Lover",0.809,0.584,0.809,0,-3.662,1,0.0308,0.0861,1.59e-06,0.355,0.499,119.003,"0"
"2538","Florence + The Machine","No Light, No Light",0.754,0.42,0.754,0,-5.628,1,0.0512,0.0119,1.28e-05,0.445,0.162,131.95,"0"
"2539","Florence + The Machine","Seven Devils",0.769,0.384,0.769,9,-5.589,0,0.0357,0.00997,0.000288,0.0691,0.221,58.494,"0"
"2540","Florence + The Machine","Heartlines",0.725,0.491,0.725,9,-4.391,0,0.0355,0.0559,0,0.0255,0.23,109.969,"0"
"2541","Florence + The Machine","Spectrum",0.872,0.573,0.872,11,-5.613,0,0.0504,0.0773,0.000335,0.103,0.101,123.066,"0"
"2542","Florence + The Machine","All This And Heaven Too",0.817,0.211,0.817,0,-3.885,1,0.0682,0.0452,9.73e-05,0.0823,0.341,82.538,"0"
"2543","Florence + The Machine","Leave My Body",0.817,0.413,0.817,0,-4.974,1,0.0425,0.309,0.0178,0.246,0.257,160.031,"0"
"2544","Florence + The Machine","Spectrum (Say My Name) - Calvin Harris Remix",0.946,0.578,0.946,11,-3.85,0,0.0482,0.00225,0.00412,0.0966,0.588,126.092,"0"
"2545","Florence + The Machine","Breath Of Life",0.763,0.462,0.763,0,-7.371,1,0.0411,0.00305,0.000652,0.0955,0.3,146.091,"0"
"2546","Florence + The Machine","Take Care - BBC Live At Maida Vale",0.545,0.357,0.545,0,-7.269,0,0.0619,0.903,1.08e-06,0.721,0.254,122.479,"0"
"2547","Florence + The Machine","Dog Days Are Over",0.809,0.501,0.809,7,-5.264,1,0.0938,0.0338,0.00602,0.119,0.258,149.964,"0"
"2548","Florence + The Machine","Rabbit Heart (Raise It Up)",0.858,0.625,0.858,9,-3.483,0,0.0462,0.092,1.36e-06,0.266,0.418,116.98,"0"
"2549","Florence + The Machine","I'm Not Calling You A Liar",0.529,0.585,0.529,7,-5.45,1,0.0517,0.357,0,0.278,0.34,117.943,"0"
"2550","Florence + The Machine","Howl",0.873,0.58,0.873,0,-4.025,1,0.0628,0.00604,0.000885,0.165,0.297,130.013,"0"
"2551","Florence + The Machine","Kiss With A Fist",0.778,0.406,0.778,2,-5.383,1,0.114,0.00154,0.000287,0.0565,0.692,106.933,"0"
"2552","Florence + The Machine","Girl With One Eye",0.532,0.421,0.532,9,-6.303,0,0.142,0.434,0,0.148,0.209,133.381,"0"
"2553","Florence + The Machine","Drumming Song",0.809,0.448,0.809,4,-4.803,0,0.0433,0.00126,0.000926,0.096,0.489,200.069,"0"
"2554","Florence + The Machine","Between Two Lungs",0.415,0.547,0.415,0,-6.429,1,0.0491,0.222,5.11e-06,0.126,0.481,149.96,"0"
"2555","Florence + The Machine","Cosmic Love",0.809,0.518,0.809,9,-5.451,0,0.0382,0.137,0.000239,0.119,0.0957,140.065,"0"
"2556","Florence + The Machine","My Boy Builds Coffins",0.721,0.615,0.721,5,-6.244,1,0.074,0.172,0,0.0847,0.188,122.042,"0"
"2557","Florence + The Machine","Hurricane Drunk",0.863,0.441,0.863,4,-4.693,1,0.231,0.15,1.64e-05,0.316,0.205,184.139,"0"
"2558","Florence + The Machine","Blinding",0.79,0.516,0.79,9,-6.104,0,0.0391,0.117,0.0157,0.72,0.248,107.982,"0"
"2559","Florence + The Machine","You've Got The Love",0.694,0.574,0.694,6,-4.697,1,0.0327,0.00481,0,0.102,0.401,109.85,"0"
"2560","Florence + The Machine","Heavy In Your Arms",0.799,0.203,0.799,0,-5.906,1,0.0737,0.512,0.00149,0.0824,0.3,78.766,"0"
"2561","Florence + The Machine","You've Got The Dirtee Love - Live At The Brit Awards / 2010",0.916,0.6,0.916,6,-4.681,1,0.0973,0.478,0,0.965,0.444,117.32,"0"
"2562","Florence + The Machine","Hurricane Drunk - Horrors Remix",0.633,0.269,0.633,4,-6.742,1,0.0501,0.082,0.00169,0.106,0.372,91.931,"0"
"2563","Florence + The Machine","Strangeness And Charm - Live From Hammersmith Apollo / 2010",0.959,0.47,0.959,0,-2.831,1,0.0675,0.071,1.37e-05,0.935,0.354,146.048,"0"
"2564","Florence + The Machine","Swimming - Live From Hammersmith Apollo / 2010",0.931,0.563,0.931,9,-4.334,0,0.21,0.172,0,0.933,0.293,112.668,"0"
"2565","Florence + The Machine","Dog Days Are Over - Yeasayer Remix",0.637,0.637,0.637,7,-5.877,1,0.0468,0.329,0.0112,0.176,0.714,74.99,"0"
"2566","Florence + The Machine","Drumming Song - iTunes Live: London Festival / 2010",0.574,0.581,0.574,4,-5.423,0,0.028,0.758,0,0.686,0.588,96.772,"0"
"2567","Florence + The Machine","Girl With One Eye - iTunes Live: London Festival / 2010",0.436,0.481,0.436,2,-6.783,0,0.0664,0.716,0,0.675,0.325,137.37,"0"
"2568","Florence + The Machine","Hurricane Drunk - iTunes Live: London Festival / 2010",0.477,0.538,0.477,4,-5.244,1,0.0322,0.665,2.72e-05,0.767,0.321,91.19,"0"
"2569","Florence + The Machine","Dog Days Are Over - iTunes Live: London Festival / 2010",0.445,0.511,0.445,7,-6.28,1,0.0431,0.863,0,0.954,0.278,145.039,"0"
"2570","Florence + The Machine","My Boy Builds Coffins - iTunes Live: London Festival / 2010",0.361,0.534,0.361,9,-7.605,0,0.0496,0.792,0,0.875,0.484,118.204,"0"
"2571","Florence + The Machine","Hospital Beds - iTunes Live: London Festival / 2010",0.454,0.636,0.454,4,-5.648,1,0.0775,0.752,0,0.878,0.504,96.444,"0"
"2572","Florence + The Machine","Dog Days Are Over",0.838,0.487,0.838,7,-5.265,1,0.0935,0.0241,0.00158,0.115,0.188,150.013,"0"
"2573","Florence + The Machine","Rabbit Heart (Raise It Up)",0.857,0.623,0.857,9,-3.438,0,0.0469,0.0756,4.23e-06,0.281,0.433,116.978,"0"
"2574","Florence + The Machine","I'm Not Calling You A Liar",0.509,0.594,0.509,7,-5.437,1,0.049,0.376,0,0.289,0.365,118.107,"0"
"2575","Florence + The Machine","Howl",0.871,0.576,0.871,0,-4.051,1,0.058,0.0059,0.000244,0.242,0.308,129.991,"0"
"2576","Florence + The Machine","Kiss With A Fist",0.798,0.356,0.798,2,-5.296,1,0.138,0.00297,0.000108,0.0751,0.599,106.562,"0"
"2577","Florence + The Machine","Girl With One Eye",0.529,0.43,0.529,9,-6.383,0,0.0916,0.437,0,0.144,0.238,129.096,"0"
"2578","Florence + The Machine","Drumming Song",0.815,0.43,0.815,4,-4.79,0,0.0497,0.00127,0.00124,0.0979,0.438,200.002,"0"
"2579","Florence + The Machine","Between Two Lungs",0.417,0.556,0.417,0,-6.443,1,0.0435,0.236,9.98e-06,0.129,0.425,149.932,"0"
"2580","Florence + The Machine","Cosmic Love",0.801,0.523,0.801,9,-5.503,0,0.0367,0.164,0.000182,0.11,0.0811,140.001,"0"
"2581","Florence + The Machine","My Boy Builds Coffins",0.749,0.616,0.749,9,-6.25,0,0.0799,0.139,0,0.0885,0.198,122.051,"0"
"2582","Florence + The Machine","Hurricane Drunk",0.866,0.434,0.866,4,-4.662,1,0.173,0.145,3.77e-05,0.315,0.206,183.98,"0"
"2583","Florence + The Machine","Blinding",0.8,0.506,0.8,0,-6.162,1,0.0407,0.109,0.0118,0.443,0.216,108.047,"0"
"2584","Florence + The Machine","You've Got The Love",0.701,0.565,0.701,6,-4.733,1,0.033,0.00546,0,0.118,0.384,109.829,"0"
"2585","Florence + The Machine","Bird Song",0.496,0.464,0.496,0,-7.264,1,0.0652,0.709,0.000502,0.11,0.295,119.117,"0"
"2586","Florence + The Machine","My Boy Builds Coffins - Acoustic",0.319,0.501,0.319,5,-11.157,1,0.0346,0.945,3.37e-06,0.156,0.508,120.042,"0"
"2587","Florence + The Machine","My Best Dress - Demo",0.272,0.578,0.272,0,-7.944,0,0.0818,0.518,6.59e-06,0.106,0.211,135.098,"0"
"2588","Florence + The Machine","Donkey Kosh - Demo",0.449,0.531,0.449,11,-6.063,0,0.0673,0.953,0.0262,0.0733,0.284,127.343,"0"
"2589","Florence + The Machine","Hospital Beds",0.466,0.674,0.466,9,-5.163,1,0.0869,0.43,0.00197,0.216,0.329,96.626,"0"
"2590","Florence + The Machine","Falling",0.299,0.447,0.299,0,-10.127,1,0.0317,0.786,0.0993,0.132,0.0752,113.349,"0"
"2591","Florence + The Machine","Ghosts - Demo",0.611,0.675,0.611,0,-5.12,1,0.0461,0.207,0,0.152,0.456,118.3,"0"
"2592","Florence + The Machine","Postcards From Italy - Demo",0.229,0.641,0.229,0,-7.976,1,0.0301,0.951,0.00224,0.0988,0.0911,111.528,"0"
"2593","Florence + The Machine","Swimming",0.847,0.487,0.847,9,-4.633,0,0.201,0.282,0,0.118,0.349,109.986,"0"
"2594","Florence + The Machine","Are You Hurting The One You Love?",0.716,0.656,0.716,0,-6.889,1,0.0289,0.521,0.000109,0.248,0.257,122.923,"0"
"2595","Florence + The Machine","Oh! Darling - Live At Abbey Road, UK / 2009",0.376,0.393,0.376,9,-8.735,1,0.0394,0.373,2.32e-06,0.974,0.196,188.749,"0"
"2596","Florence + The Machine","Dog Days Are Over",0.795,0.499,0.795,7,-5.285,1,0.0788,0.0438,0.00255,0.12,0.357,149.966,"0"
"2597","Florence + The Machine","Rabbit Heart (Raise It Up)",0.865,0.631,0.865,9,-3.439,0,0.0465,0.0697,2.64e-06,0.266,0.436,116.98,"0"
"2598","Florence + The Machine","I'm Not Calling You A Liar",0.506,0.44,0.506,7,-5.446,1,0.0667,0.369,0,0.282,0.351,117.988,"0"
"2599","Florence + The Machine","Howl",0.866,0.577,0.866,0,-4.05,1,0.0601,0.006,0.000704,0.164,0.28,130.016,"0"
"2600","Florence + The Machine","Kiss With A Fist",0.802,0.367,0.802,2,-5.325,1,0.114,0.00254,0.00018,0.0654,0.631,107.13,"0"
"2601","Florence + The Machine","Girl With One Eye",0.527,0.428,0.527,9,-6.361,0,0.102,0.442,0,0.141,0.21,132.819,"0"
"2602","Florence + The Machine","Drumming Song",0.809,0.449,0.809,4,-4.834,0,0.0457,0.00117,0.00055,0.0968,0.469,200.046,"0"
"2603","Florence + The Machine","Between Two Lungs",0.418,0.551,0.418,0,-6.403,1,0.0423,0.242,4.93e-06,0.12,0.417,149.969,"0"
"2604","Florence + The Machine","Cosmic Love",0.809,0.526,0.809,9,-5.442,0,0.038,0.148,0.000328,0.119,0.0767,140.008,"0"
"2605","Florence + The Machine","My Boy Builds Coffins",0.733,0.626,0.733,9,-6.221,0,0.0747,0.142,0,0.085,0.189,122.067,"0"
"2606","Florence + The Machine","Hurricane Drunk",0.865,0.427,0.865,4,-4.691,1,0.206,0.163,2.16e-05,0.316,0.208,184.31,"0"
"2607","Florence + The Machine","Blinding",0.786,0.514,0.786,0,-6.165,1,0.0396,0.12,0.0131,0.795,0.255,108.003,"0"
"2608","Florence + The Machine","You've Got The Love",0.72,0.577,0.72,6,-4.737,1,0.0324,0.00475,0,0.123,0.392,109.938,"0"
"2609","Florence + The Machine","Bird Song Intro",0.658,0.606,0.658,2,-9.496,1,0.0584,0.941,0.931,0.0798,0.229,127.025,"0"
"2610","Florence + The Machine","Bird Song",0.533,0.459,0.533,0,-6.811,1,0.0647,0.72,0.000192,0.165,0.256,121.403,"0"
