"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","track_name","artist_name","album_name","producer","artist_id","album_id","key_name","mode_name","key_mode","Unnamed: 0","album_type","album_images","album_release_date","album_release_year","album_release_date_precision","track_id","artists","available_markets","disc_number","explicit","is_local","track_preview_url","track_number","track_uri","external_urls.spotify"
0.452,0.0757,5,-14.996,1,0.0458,0.817,0.000304,0.134,0.11,104.527,"track",NA,NA,"https://api.spotify.com/v1/tracks/7KHBR3zuBWrxyddutbQzql","https://api.spotify.com/v1/audio-analysis/7KHBR3zuBWrxyddutbQzql",251413,3,"Smoking Section - piano version","St. Vincent","MassEducation","other","7bcbShaqKdcyjnmv4Ix8j6","3XwQPcRrrSNxETjuD5ka5r","F","major","F major",1935,"album",NA,2018-10-12,2018,"day","7KHBR3zuBWrxyddutbQzql",NA,NA,1,FALSE,FALSE,NA,6,"spotify:track:7KHBR3zuBWrxyddutbQzql","https://open.spotify.com/track/7KHBR3zuBWrxyddutbQzql"
0.411,0.244,7,-11.663,0,0.0726,0.809,8.86e-06,0.147,0.174,80.21,"track",NA,NA,"https://api.spotify.com/v1/tracks/0OskSacW5DO70w3d5L0VzB","https://api.spotify.com/v1/audio-analysis/0OskSacW5DO70w3d5L0VzB",315226,4,"Los Ageless - piano version","St. Vincent","MassEducation","other","7bcbShaqKdcyjnmv4Ix8j6","3XwQPcRrrSNxETjuD5ka5r","G","minor","G minor",1936,"album",NA,2018-10-12,2018,"day","0OskSacW5DO70w3d5L0VzB",NA,NA,1,FALSE,FALSE,NA,7,"spotify:track:0OskSacW5DO70w3d5L0VzB","https://open.spotify.com/track/0OskSacW5DO70w3d5L0VzB"
0.487,0.151,10,-16.769,1,0.0733,0.934,0,0.097,0.321,135.463,"track",NA,NA,"https://api.spotify.com/v1/tracks/1AuFtTcYdOsNmePbMCh9T4","https://api.spotify.com/v1/audio-analysis/1AuFtTcYdOsNmePbMCh9T4",168346,4,"New York - piano version","St. Vincent","MassEducation","other","7bcbShaqKdcyjnmv4Ix8j6","3XwQPcRrrSNxETjuD5ka5r","A#","major","A# major",1937,"album",NA,2018-10-12,2018,"day","1AuFtTcYdOsNmePbMCh9T4",NA,NA,1,TRUE,FALSE,NA,8,"spotify:track:1AuFtTcYdOsNmePbMCh9T4","https://open.spotify.com/track/1AuFtTcYdOsNmePbMCh9T4"
0.408,0.157,2,-10.237,1,0.0382,0.947,0.000565,0.0885,0.139,93.951,"track",NA,NA,"https://api.spotify.com/v1/tracks/1C5HNWdFZ4wScxZaeIuzSW","https://api.spotify.com/v1/audio-analysis/1C5HNWdFZ4wScxZaeIuzSW",289933,4,"Young Lover - piano version","St. Vincent","MassEducation","other","7bcbShaqKdcyjnmv4Ix8j6","3XwQPcRrrSNxETjuD5ka5r","D","major","D major",1938,"album",NA,2018-10-12,2018,"day","1C5HNWdFZ4wScxZaeIuzSW",NA,NA,1,FALSE,FALSE,NA,9,"spotify:track:1C5HNWdFZ4wScxZaeIuzSW","https://open.spotify.com/track/1C5HNWdFZ4wScxZaeIuzSW"
0.488,0.172,10,-13.214,1,0.054,0.885,0,0.122,0.338,96.577,"track",NA,NA,"https://api.spotify.com/v1/tracks/6jk1mArpx8Wb9TFuTe0iJn","https://api.spotify.com/v1/audio-analysis/6jk1mArpx8Wb9TFuTe0iJn",204613,4,"Happy Birthday, Johnny - piano version","St. Vincent","MassEducation","other","7bcbShaqKdcyjnmv4Ix8j6","3XwQPcRrrSNxETjuD5ka5r","A#","major","A# major",1939,"album",NA,2018-10-12,2018,"day","6jk1mArpx8Wb9TFuTe0iJn",NA,NA,1,FALSE,FALSE,NA,10,"spotify:track:6jk1mArpx8Wb9TFuTe0iJn","https://open.spotify.com/track/6jk1mArpx8Wb9TFuTe0iJn"
0.489,0.497,9,-8.887,1,0.0479,0.515,0.000356,0.103,0.396,100.052,"track",NA,NA,"https://api.spotify.com/v1/tracks/7fFhFCFtZwbcVlIrXSNx20","https://api.spotify.com/v1/audio-analysis/7fFhFCFtZwbcVlIrXSNx20",299426,4,"Pills - piano version","St. Vincent","MassEducation","other","7bcbShaqKdcyjnmv4Ix8j6","3XwQPcRrrSNxETjuD5ka5r","A","major","A major",1940,"album",NA,2018-10-12,2018,"day","7fFhFCFtZwbcVlIrXSNx20",NA,NA,1,TRUE,FALSE,NA,11,"spotify:track:7fFhFCFtZwbcVlIrXSNx20","https://open.spotify.com/track/7fFhFCFtZwbcVlIrXSNx20"
0.463,0.174,10,-11.998,1,0.0405,0.928,8.96e-06,0.103,0.281,77.448,"track",NA,NA,"https://api.spotify.com/v1/tracks/2JncuVDButFbr5THrPkzdl","https://api.spotify.com/v1/audio-analysis/2JncuVDButFbr5THrPkzdl",175973,4,"Hang On Me - piano version","St. Vincent","MassEducation","other","7bcbShaqKdcyjnmv4Ix8j6","3XwQPcRrrSNxETjuD5ka5r","A#","major","A# major",1941,"album",NA,2018-10-12,2018,"day","2JncuVDButFbr5THrPkzdl",NA,NA,1,FALSE,FALSE,NA,12,"spotify:track:2JncuVDButFbr5THrPkzdl","https://open.spotify.com/track/2JncuVDButFbr5THrPkzdl"
0.539,0.487,5,-10.307,0,0.066,0.0906,0.522,0.107,0.336,86.1,"track",NA,NA,"https://api.spotify.com/v1/tracks/54IL47Tmp2MAVABIdf6eMF","https://api.spotify.com/v1/audio-analysis/54IL47Tmp2MAVABIdf6eMF",168786,4,"Hang On Me","St. Vincent","MASSEDUCTION","other","7bcbShaqKdcyjnmv4Ix8j6","4RoOGpdrgfiIUyv0kLaC4e","F","minor","F minor",1942,"album",NA,2017-10-13,2017,"day","54IL47Tmp2MAVABIdf6eMF",NA,NA,1,FALSE,FALSE,NA,1,"spotify:track:54IL47Tmp2MAVABIdf6eMF","https://open.spotify.com/track/54IL47Tmp2MAVABIdf6eMF"
0.549,0.715,6,-8.685,0,0.0432,0.0197,0.0158,0.267,0.158,120.032,"track",NA,NA,"https://api.spotify.com/v1/tracks/6jcKQzA6fxIrof4AlrojG1","https://api.spotify.com/v1/audio-analysis/6jcKQzA6fxIrof4AlrojG1",280680,4,"Pills","St. Vincent","MASSEDUCTION","other","7bcbShaqKdcyjnmv4Ix8j6","4RoOGpdrgfiIUyv0kLaC4e","F#","minor","F# minor",1943,"album",NA,2017-10-13,2017,"day","6jcKQzA6fxIrof4AlrojG1",NA,NA,1,TRUE,FALSE,NA,2,"spotify:track:6jcKQzA6fxIrof4AlrojG1","https://open.spotify.com/track/6jcKQzA6fxIrof4AlrojG1"
0.696,0.598,2,-7.917,1,0.0922,0.00232,0.00115,0.119,0.438,114.989,"track",NA,NA,"https://api.spotify.com/v1/tracks/4L7kaptgY6py2G3nRW9BVQ","https://api.spotify.com/v1/audio-analysis/4L7kaptgY6py2G3nRW9BVQ",197426,4,"Masseduction","St. Vincent","MASSEDUCTION","antonoff","7bcbShaqKdcyjnmv4Ix8j6","4RoOGpdrgfiIUyv0kLaC4e","D","major","D major",1944,"album",NA,2017-10-13,2017,"day","4L7kaptgY6py2G3nRW9BVQ",NA,NA,1,FALSE,FALSE,NA,3,"spotify:track:4L7kaptgY6py2G3nRW9BVQ","https://open.spotify.com/track/4L7kaptgY6py2G3nRW9BVQ"
0.625,0.891,1,-7.011,1,0.0701,0.0156,0.476,0.542,0.351,140.027,"track",NA,NA,"https://api.spotify.com/v1/tracks/35TIanClNm1DxcyREpNC7g","https://api.spotify.com/v1/audio-analysis/35TIanClNm1DxcyREpNC7g",241600,4,"Sugarboy","St. Vincent","MASSEDUCTION","antonoff","7bcbShaqKdcyjnmv4Ix8j6","4RoOGpdrgfiIUyv0kLaC4e","C#","major","C# major",1945,"album",NA,2017-10-13,2017,"day","35TIanClNm1DxcyREpNC7g",NA,NA,1,FALSE,FALSE,NA,4,"spotify:track:35TIanClNm1DxcyREpNC7g","https://open.spotify.com/track/35TIanClNm1DxcyREpNC7g"
0.527,0.716,5,-6.029,0,0.0616,0.0698,8.71e-05,0.0737,0.331,99.426,"track",NA,NA,"https://api.spotify.com/v1/tracks/2qTy3hGSbxoSenKmlKGHFw","https://api.spotify.com/v1/audio-analysis/2qTy3hGSbxoSenKmlKGHFw",281346,4,"Los Ageless","St. Vincent","MASSEDUCTION","other","7bcbShaqKdcyjnmv4Ix8j6","4RoOGpdrgfiIUyv0kLaC4e","F","minor","F minor",1946,"album",NA,2017-10-13,2017,"day","2qTy3hGSbxoSenKmlKGHFw",NA,NA,1,FALSE,FALSE,NA,5,"spotify:track:2qTy3hGSbxoSenKmlKGHFw","https://open.spotify.com/track/2qTy3hGSbxoSenKmlKGHFw"
0.506,0.081,10,-16.394,1,0.0472,0.922,0,0.133,0.21,105.164,"track",NA,NA,"https://api.spotify.com/v1/tracks/0pY9xoiH9hNo166spIpQWt","https://api.spotify.com/v1/audio-analysis/0pY9xoiH9hNo166spIpQWt",178413,4,"Happy Birthday, Johnny","St. Vincent","MASSEDUCTION","antonoff","7bcbShaqKdcyjnmv4Ix8j6","4RoOGpdrgfiIUyv0kLaC4e","A#","major","A# major",1947,"album",NA,2017-10-13,2017,"day","0pY9xoiH9hNo166spIpQWt",NA,NA,1,FALSE,FALSE,NA,6,"spotify:track:0pY9xoiH9hNo166spIpQWt","https://open.spotify.com/track/0pY9xoiH9hNo166spIpQWt"
0.658,0.271,11,-11.814,0,0.0581,0.129,0.0288,0.169,0.398,79.999,"track",NA,NA,"https://api.spotify.com/v1/tracks/0uXOXjd0iaptu1co1BJrif","https://api.spotify.com/v1/audio-analysis/0uXOXjd0iaptu1co1BJrif",206960,4,"Savior","St. Vincent","MASSEDUCTION","other","7bcbShaqKdcyjnmv4Ix8j6","4RoOGpdrgfiIUyv0kLaC4e","B","minor","B minor",1948,"album",NA,2017-10-13,2017,"day","0uXOXjd0iaptu1co1BJrif",NA,NA,1,FALSE,FALSE,NA,7,"spotify:track:0uXOXjd0iaptu1co1BJrif","https://open.spotify.com/track/0uXOXjd0iaptu1co1BJrif"
0.373,0.449,10,-11.646,1,0.144,0.892,1.26e-05,0.175,0.327,137.866,"track",NA,NA,"https://api.spotify.com/v1/tracks/5IXTT9RvcVupmzLTFqIInj","https://api.spotify.com/v1/audio-analysis/5IXTT9RvcVupmzLTFqIInj",154960,4,"New York","St. Vincent","MASSEDUCTION","antonoff","7bcbShaqKdcyjnmv4Ix8j6","4RoOGpdrgfiIUyv0kLaC4e","A#","major","A# major",1949,"album",NA,2017-10-13,2017,"day","5IXTT9RvcVupmzLTFqIInj",NA,NA,1,TRUE,FALSE,NA,8,"spotify:track:5IXTT9RvcVupmzLTFqIInj","https://open.spotify.com/track/5IXTT9RvcVupmzLTFqIInj"
0.472,0.952,0,-6.971,1,0.118,0.00633,3.33e-05,0.355,0.327,140.003,"track",NA,NA,"https://api.spotify.com/v1/tracks/7CeRs4E810IkbT72CuMlWa","https://api.spotify.com/v1/audio-analysis/7CeRs4E810IkbT72CuMlWa",151720,4,"Fear The Future","St. Vincent","MASSEDUCTION","other","7bcbShaqKdcyjnmv4Ix8j6","4RoOGpdrgfiIUyv0kLaC4e","C","major","C major",1950,"album",NA,2017-10-13,2017,"day","7CeRs4E810IkbT72CuMlWa",NA,NA,1,FALSE,FALSE,NA,9,"spotify:track:7CeRs4E810IkbT72CuMlWa","https://open.spotify.com/track/7CeRs4E810IkbT72CuMlWa"
0.447,0.593,11,-6.42,0,0.0434,0.00962,0.177,0.0933,0.327,129.979,"track",NA,NA,"https://api.spotify.com/v1/tracks/4dskKWhiEzIMyVhwkngOH2","https://api.spotify.com/v1/audio-analysis/4dskKWhiEzIMyVhwkngOH2",213466,4,"Young Lover","St. Vincent","MASSEDUCTION","other","7bcbShaqKdcyjnmv4Ix8j6","4RoOGpdrgfiIUyv0kLaC4e","B","minor","B minor",1951,"album",NA,2017-10-13,2017,"day","4dskKWhiEzIMyVhwkngOH2",NA,NA,1,FALSE,FALSE,NA,10,"spotify:track:4dskKWhiEzIMyVhwkngOH2","https://open.spotify.com/track/4dskKWhiEzIMyVhwkngOH2"
0.168,0.0399,0,-31.172,0,0.0461,0.993,0.907,0.0769,0.0372,93.576,"track",NA,NA,"https://api.spotify.com/v1/tracks/5yOqqpZTG1qof9x9519hr1","https://api.spotify.com/v1/audio-analysis/5yOqqpZTG1qof9x9519hr1",46413,5,"Dancing With A Ghost","St. Vincent","MASSEDUCTION","other","7bcbShaqKdcyjnmv4Ix8j6","4RoOGpdrgfiIUyv0kLaC4e","C","minor","C minor",1952,"album",NA,2017-10-13,2017,"day","5yOqqpZTG1qof9x9519hr1",NA,NA,1,FALSE,FALSE,NA,11,"spotify:track:5yOqqpZTG1qof9x9519hr1","https://open.spotify.com/track/5yOqqpZTG1qof9x9519hr1"
0.26,0.288,9,-12.891,1,0.0362,0.886,0.00116,0.318,0.143,64.323,"track",NA,NA,"https://api.spotify.com/v1/tracks/6xiTXiZhECholKGfvDormV","https://api.spotify.com/v1/audio-analysis/6xiTXiZhECholKGfvDormV",164720,4,"Slow Disco","St. Vincent","MASSEDUCTION","other","7bcbShaqKdcyjnmv4Ix8j6","4RoOGpdrgfiIUyv0kLaC4e","A","major","A major",1953,"album",NA,2017-10-13,2017,"day","6xiTXiZhECholKGfvDormV",NA,NA,1,FALSE,FALSE,NA,12,"spotify:track:6xiTXiZhECholKGfvDormV","https://open.spotify.com/track/6xiTXiZhECholKGfvDormV"
0.593,0.324,5,-12.169,0,0.05,0.529,0.0625,0.0976,0.133,112.83,"track",NA,NA,"https://api.spotify.com/v1/tracks/2Kkg6KwQDY6hOHIoTxFL8d","https://api.spotify.com/v1/audio-analysis/2Kkg6KwQDY6hOHIoTxFL8d",217320,3,"Smoking Section","St. Vincent","MASSEDUCTION","other","7bcbShaqKdcyjnmv4Ix8j6","4RoOGpdrgfiIUyv0kLaC4e","F","minor","F minor",1954,"album",NA,2017-10-13,2017,"day","2Kkg6KwQDY6hOHIoTxFL8d",NA,NA,1,FALSE,FALSE,NA,13,"spotify:track:2Kkg6KwQDY6hOHIoTxFL8d","https://open.spotify.com/track/2Kkg6KwQDY6hOHIoTxFL8d"
0.698,0.745,10,-7.746,0,0.139,0.0023,0.00354,0.0977,0.824,109.874,"track",NA,NA,"https://api.spotify.com/v1/tracks/3fIotQ6HWB2zLhpnOs6Tl6","https://api.spotify.com/v1/audio-analysis/3fIotQ6HWB2zLhpnOs6Tl6",214653,4,"Rattlesnake","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","A#","minor","A# minor",1955,"album",NA,2015-02-09,2015,"day","3fIotQ6HWB2zLhpnOs6Tl6",NA,NA,1,FALSE,FALSE,NA,1,"spotify:track:3fIotQ6HWB2zLhpnOs6Tl6","https://open.spotify.com/track/3fIotQ6HWB2zLhpnOs6Tl6"
0.571,0.867,1,-6.794,0,0.109,0.0107,0.000159,0.251,0.791,161.991,"track",NA,NA,"https://api.spotify.com/v1/tracks/3v47tb6hvbeb3dVOgYZUfP","https://api.spotify.com/v1/audio-analysis/3v47tb6hvbeb3dVOgYZUfP",195893,4,"Birth In Reverse","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","C#","minor","C# minor",1956,"album",NA,2015-02-09,2015,"day","3v47tb6hvbeb3dVOgYZUfP",NA,NA,1,FALSE,FALSE,NA,2,"spotify:track:3v47tb6hvbeb3dVOgYZUfP","https://open.spotify.com/track/3v47tb6hvbeb3dVOgYZUfP"
0.524,0.686,7,-8.14,1,0.0814,0.105,0.221,0.255,0.681,74.959,"track",NA,NA,"https://api.spotify.com/v1/tracks/201StFQq0nodCrsX5ysC30","https://api.spotify.com/v1/audio-analysis/201StFQq0nodCrsX5ysC30",276640,4,"Prince Johnny","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","G","major","G major",1957,"album",NA,2015-02-09,2015,"day","201StFQq0nodCrsX5ysC30",NA,NA,1,FALSE,FALSE,NA,3,"spotify:track:201StFQq0nodCrsX5ysC30","https://open.spotify.com/track/201StFQq0nodCrsX5ysC30"
0.643,0.714,7,-8.368,1,0.0632,0.175,0.756,0.211,0.49,100.044,"track",NA,NA,"https://api.spotify.com/v1/tracks/6P5QvqGHXCksVTqMSVgEWV","https://api.spotify.com/v1/audio-analysis/6P5QvqGHXCksVTqMSVgEWV",277893,4,"Huey Newton","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","G","major","G major",1958,"album",NA,2015-02-09,2015,"day","6P5QvqGHXCksVTqMSVgEWV",NA,NA,1,TRUE,FALSE,NA,4,"spotify:track:6P5QvqGHXCksVTqMSVgEWV","https://open.spotify.com/track/6P5QvqGHXCksVTqMSVgEWV"
0.782,0.444,5,-7.081,1,0.0489,0.00904,0.0101,0.0887,0.882,104.975,"track",NA,NA,"https://api.spotify.com/v1/tracks/08F2SMlPS3jD6w9UojyA6g","https://api.spotify.com/v1/audio-analysis/08F2SMlPS3jD6w9UojyA6g",202000,4,"Digital Witness","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","F","major","F major",1959,"album",NA,2015-02-09,2015,"day","08F2SMlPS3jD6w9UojyA6g",NA,NA,1,FALSE,FALSE,NA,5,"spotify:track:08F2SMlPS3jD6w9UojyA6g","https://open.spotify.com/track/08F2SMlPS3jD6w9UojyA6g"
0.607,0.651,4,-8.57,1,0.0273,0.00759,0.111,0.185,0.0909,126.971,"track",NA,NA,"https://api.spotify.com/v1/tracks/0Snb87Z4Zdn6YFMicWA7gx","https://api.spotify.com/v1/audio-analysis/0Snb87Z4Zdn6YFMicWA7gx",216133,4,"I Prefer Your Love","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","E","major","E major",1960,"album",NA,2015-02-09,2015,"day","0Snb87Z4Zdn6YFMicWA7gx",NA,NA,1,FALSE,FALSE,NA,6,"spotify:track:0Snb87Z4Zdn6YFMicWA7gx","https://open.spotify.com/track/0Snb87Z4Zdn6YFMicWA7gx"
0.458,0.661,9,-6.71,1,0.0849,0.115,0.0108,0.163,0.596,74.506,"track",NA,NA,"https://api.spotify.com/v1/tracks/2OCus0BsjJFo7E2TSAGnIe","https://api.spotify.com/v1/audio-analysis/2OCus0BsjJFo7E2TSAGnIe",201760,4,"Regret","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","A","major","A major",1961,"album",NA,2015-02-09,2015,"day","2OCus0BsjJFo7E2TSAGnIe",NA,NA,1,FALSE,FALSE,NA,7,"spotify:track:2OCus0BsjJFo7E2TSAGnIe","https://open.spotify.com/track/2OCus0BsjJFo7E2TSAGnIe"
0.241,0.72,2,-7.854,1,0.366,0.00616,1.67e-05,0.505,0.678,66.423,"track",NA,NA,"https://api.spotify.com/v1/tracks/4cvFDemd1TVYV0JXgUAJlu","https://api.spotify.com/v1/audio-analysis/4cvFDemd1TVYV0JXgUAJlu",195186,5,"Bring Me Your Loves","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","D","major","D major",1962,"album",NA,2015-02-09,2015,"day","4cvFDemd1TVYV0JXgUAJlu",NA,NA,1,FALSE,FALSE,NA,8,"spotify:track:4cvFDemd1TVYV0JXgUAJlu","https://open.spotify.com/track/4cvFDemd1TVYV0JXgUAJlu"
0.768,0.543,7,-7.768,1,0.0378,0.0043,0.168,0.102,0.895,126.017,"track",NA,NA,"https://api.spotify.com/v1/tracks/1pO48rTgY2gJ94MIO2q3IX","https://api.spotify.com/v1/audio-analysis/1pO48rTgY2gJ94MIO2q3IX",212520,4,"Psychopath","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","G","major","G major",1963,"album",NA,2015-02-09,2015,"day","1pO48rTgY2gJ94MIO2q3IX",NA,NA,1,FALSE,FALSE,NA,9,"spotify:track:1pO48rTgY2gJ94MIO2q3IX","https://open.spotify.com/track/1pO48rTgY2gJ94MIO2q3IX"
0.684,0.722,0,-8.134,1,0.0386,0.0329,0.00343,0.121,0.713,105.008,"track",NA,NA,"https://api.spotify.com/v1/tracks/4Pwbmdi0Q2RwktwTjMK5WA","https://api.spotify.com/v1/audio-analysis/4Pwbmdi0Q2RwktwTjMK5WA",195800,4,"Every Tear Disappears","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","C","major","C major",1964,"album",NA,2015-02-09,2015,"day","4Pwbmdi0Q2RwktwTjMK5WA",NA,NA,1,FALSE,FALSE,NA,10,"spotify:track:4Pwbmdi0Q2RwktwTjMK5WA","https://open.spotify.com/track/4Pwbmdi0Q2RwktwTjMK5WA"
0.488,0.647,0,-7.016,1,0.0326,0.0854,3.3e-05,0.113,0.184,60.955,"track",NA,NA,"https://api.spotify.com/v1/tracks/313WwxBzfH2bw6emCClpHq","https://api.spotify.com/v1/audio-analysis/313WwxBzfH2bw6emCClpHq",222133,4,"Severed Crossed Fingers","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","C","major","C major",1965,"album",NA,2015-02-09,2015,"day","313WwxBzfH2bw6emCClpHq",NA,NA,1,FALSE,FALSE,NA,11,"spotify:track:313WwxBzfH2bw6emCClpHq","https://open.spotify.com/track/313WwxBzfH2bw6emCClpHq"
0.518,0.753,1,-5.502,0,0.0746,0.00413,0.000124,0.396,0.549,135.127,"track",NA,NA,"https://api.spotify.com/v1/tracks/1VxW8LraxdE168OWaytqrC","https://api.spotify.com/v1/audio-analysis/1VxW8LraxdE168OWaytqrC",179920,4,"Bad Believer","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","C#","minor","C# minor",1966,"album",NA,2015-02-09,2015,"day","1VxW8LraxdE168OWaytqrC",NA,NA,1,FALSE,FALSE,NA,12,"spotify:track:1VxW8LraxdE168OWaytqrC","https://open.spotify.com/track/1VxW8LraxdE168OWaytqrC"
0.709,0.674,11,-11.595,1,0.0534,0.241,0.842,0.0835,0.813,120.011,"track",NA,NA,"https://api.spotify.com/v1/tracks/50jwxaKrzuBnuoOva2Ej3Y","https://api.spotify.com/v1/audio-analysis/50jwxaKrzuBnuoOva2Ej3Y",208186,4,"Pieta","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","B","major","B major",1967,"album",NA,2015-02-09,2015,"day","50jwxaKrzuBnuoOva2Ej3Y",NA,NA,1,FALSE,FALSE,NA,13,"spotify:track:50jwxaKrzuBnuoOva2Ej3Y","https://open.spotify.com/track/50jwxaKrzuBnuoOva2Ej3Y"
0.497,0.434,6,-11.177,0,0.0305,0.657,0.675,0.0792,0.212,110.104,"track",NA,NA,"https://api.spotify.com/v1/tracks/2nmj0B3HcqOAJZaLjFA0lz","https://api.spotify.com/v1/audio-analysis/2nmj0B3HcqOAJZaLjFA0lz",233373,4,"Sparrow","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","F#","minor","F# minor",1968,"album",NA,2015-02-09,2015,"day","2nmj0B3HcqOAJZaLjFA0lz",NA,NA,1,FALSE,FALSE,NA,14,"spotify:track:2nmj0B3HcqOAJZaLjFA0lz","https://open.spotify.com/track/2nmj0B3HcqOAJZaLjFA0lz"
0.583,0.894,5,-6.558,1,0.0514,0.00454,0.0101,0.191,0.584,100.02,"track",NA,NA,"https://api.spotify.com/v1/tracks/3tXogRfhXvQsPxRqZUmjHX","https://api.spotify.com/v1/audio-analysis/3tXogRfhXvQsPxRqZUmjHX",173933,4,"Del Rio","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","F","major","F major",1969,"album",NA,2015-02-09,2015,"day","3tXogRfhXvQsPxRqZUmjHX",NA,NA,1,FALSE,FALSE,NA,15,"spotify:track:3tXogRfhXvQsPxRqZUmjHX","https://open.spotify.com/track/3tXogRfhXvQsPxRqZUmjHX"
0.768,0.786,1,-9.059,1,0.0556,0.118,0.136,0.213,0.904,120.008,"track",NA,NA,"https://api.spotify.com/v1/tracks/6fDqQKHxuEcOoQ40hxAHkb","https://api.spotify.com/v1/audio-analysis/6fDqQKHxuEcOoQ40hxAHkb",260573,4,"Digital Witness - DARKSIDE Remix","St. Vincent","St. Vincent (Deluxe Edition)","other","7bcbShaqKdcyjnmv4Ix8j6","2FtneRtIF1I5HPBsIxSqf0","C#","major","C# major",1970,"album",NA,2015-02-09,2015,"day","6fDqQKHxuEcOoQ40hxAHkb",NA,NA,1,FALSE,FALSE,NA,16,"spotify:track:6fDqQKHxuEcOoQ40hxAHkb","https://open.spotify.com/track/6fDqQKHxuEcOoQ40hxAHkb"
0.698,0.745,10,-7.746,0,0.139,0.0023,0.00354,0.0977,0.824,109.874,"track",NA,NA,"https://api.spotify.com/v1/tracks/4grZ5z28oJa86yW59L7Kw0","https://api.spotify.com/v1/audio-analysis/4grZ5z28oJa86yW59L7Kw0",214653,4,"Rattlesnake","St. Vincent","St. Vincent","other","7bcbShaqKdcyjnmv4Ix8j6","2CJnMhwEEkS8R1ctgt5llf","A#","minor","A# minor",1971,"album",NA,2014-02-25,2014,"day","4grZ5z28oJa86yW59L7Kw0",NA,NA,1,FALSE,FALSE,NA,1,"spotify:track:4grZ5z28oJa86yW59L7Kw0","https://open.spotify.com/track/4grZ5z28oJa86yW59L7Kw0"
0.571,0.867,1,-6.794,0,0.109,0.0107,0.000159,0.251,0.791,161.991,"track",NA,NA,"https://api.spotify.com/v1/tracks/31WoNmfwgisR09Xo3siDjc","https://api.spotify.com/v1/audio-analysis/31WoNmfwgisR09Xo3siDjc",195893,4,"Birth In Reverse","St. Vincent","St. Vincent","other","7bcbShaqKdcyjnmv4Ix8j6","2CJnMhwEEkS8R1ctgt5llf","C#","minor","C# minor",1972,"album",NA,2014-02-25,2014,"day","31WoNmfwgisR09Xo3siDjc",NA,NA,1,FALSE,FALSE,NA,2,"spotify:track:31WoNmfwgisR09Xo3siDjc","https://open.spotify.com/track/31WoNmfwgisR09Xo3siDjc"
0.524,0.686,7,-8.14,1,0.0814,0.105,0.221,0.255,0.681,74.959,"track",NA,NA,"https://api.spotify.com/v1/tracks/7hLWQTGBtKo4pBpJ9CaQo9","https://api.spotify.com/v1/audio-analysis/7hLWQTGBtKo4pBpJ9CaQo9",276626,4,"Prince Johnny","St. Vincent","St. Vincent","other","7bcbShaqKdcyjnmv4Ix8j6","2CJnMhwEEkS8R1ctgt5llf","G","major","G major",1973,"album",NA,2014-02-25,2014,"day","7hLWQTGBtKo4pBpJ9CaQo9",NA,NA,1,FALSE,FALSE,NA,3,"spotify:track:7hLWQTGBtKo4pBpJ9CaQo9","https://open.spotify.com/track/7hLWQTGBtKo4pBpJ9CaQo9"
