danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,artist_name,album_name,producer,artist_id,album_id,key_name,mode_name,key_mode,Unnamed: 0,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,track_id,artists,available_markets,disc_number,explicit,is_local,track_preview_url,track_number,track_uri,external_urls.spotify
0.599,0.494,2,-7.61,1,0.0372,0.816,0,0.101,0.44,142.893,track,NA,NA,https://api.spotify.com/v1/tracks/4CHpVfAhuxNJ3ibExe6kxO,https://api.spotify.com/v1/audio-analysis/4CHpVfAhuxNJ3ibExe6kxO,220839,4,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),Taylor Swift,Fearless (Taylor's Version),other,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,D,major,D major,756,album,NA,2021-04-09,2021,day,4CHpVfAhuxNJ3ibExe6kxO,NA,NA,1,FALSE,FALSE,NA,21,spotify:track:4CHpVfAhuxNJ3ibExe6kxO,https://open.spotify.com/track/4CHpVfAhuxNJ3ibExe6kxO
0.66,0.817,11,-6.269,0,0.0521,0.162,0,0.0667,0.714,135.942,track,NA,NA,https://api.spotify.com/v1/tracks/2CYVETnhM9aytqrazYYwrK,https://api.spotify.com/v1/audio-analysis/2CYVETnhM9aytqrazYYwrK,277591,4,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,Fearless (Taylor's Version),antonoff,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,B,minor,B minor,757,album,NA,2021-04-09,2021,day,2CYVETnhM9aytqrazYYwrK,NA,NA,1,FALSE,FALSE,NA,22,spotify:track:2CYVETnhM9aytqrazYYwrK,https://open.spotify.com/track/2CYVETnhM9aytqrazYYwrK
0.609,0.373,0,-8.819,1,0.0263,0.849,0,0.0779,0.13,106.007,track,NA,NA,https://api.spotify.com/v1/tracks/34V9RiEPe8MNdU32qJsJa1,https://api.spotify.com/v1/audio-analysis/34V9RiEPe8MNdU32qJsJa1,244236,4,We Were Happy (Taylor’s Version) (From The Vault),Taylor Swift,Fearless (Taylor's Version),other,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,C,major,C major,758,album,NA,2021-04-09,2021,day,34V9RiEPe8MNdU32qJsJa1,NA,NA,1,FALSE,FALSE,NA,23,spotify:track:34V9RiEPe8MNdU32qJsJa1,https://open.spotify.com/track/34V9RiEPe8MNdU32qJsJa1
0.588,0.608,5,-7.062,1,0.0365,0.225,0,0.092,0.508,90.201,track,NA,NA,https://api.spotify.com/v1/tracks/7eResoqEJJAVTkQYSqvO3P,https://api.spotify.com/v1/audio-analysis/7eResoqEJJAVTkQYSqvO3P,189495,4,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),Taylor Swift,Fearless (Taylor's Version),antonoff,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,F,major,F major,759,album,NA,2021-04-09,2021,day,7eResoqEJJAVTkQYSqvO3P,NA,NA,1,FALSE,FALSE,NA,24,spotify:track:7eResoqEJJAVTkQYSqvO3P,https://open.spotify.com/track/7eResoqEJJAVTkQYSqvO3P
0.563,0.473,3,-11.548,1,0.0503,0.514,1.2E-05,0.109,0.405,101.934,track,NA,NA,https://api.spotify.com/v1/tracks/4uuEGH5SVuzkkSFjo2DEiY,https://api.spotify.com/v1/audio-analysis/4uuEGH5SVuzkkSFjo2DEiY,208608,4,Don’t You (Taylor’s Version) (From The Vault),Taylor Swift,Fearless (Taylor's Version),antonoff,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,D#,major,D# major,760,album,NA,2021-04-09,2021,day,4uuEGH5SVuzkkSFjo2DEiY,NA,NA,1,FALSE,FALSE,NA,25,spotify:track:4uuEGH5SVuzkkSFjo2DEiY,https://open.spotify.com/track/4uuEGH5SVuzkkSFjo2DEiY
0.624,0.624,5,-7.86,1,0.0539,0.334,0,0.0995,0.527,80.132,track,NA,NA,https://api.spotify.com/v1/tracks/4qUijfYU8EoIWiY6oSyrgT,https://api.spotify.com/v1/audio-analysis/4qUijfYU8EoIWiY6oSyrgT,242157,4,Bye Bye Baby (Taylor’s Version) (From The Vault),Taylor Swift,Fearless (Taylor's Version),antonoff,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,F,major,F major,761,album,NA,2021-04-09,2021,day,4qUijfYU8EoIWiY6oSyrgT,NA,NA,1,FALSE,FALSE,NA,26,spotify:track:4qUijfYU8EoIWiY6oSyrgT,https://open.spotify.com/track/4qUijfYU8EoIWiY6oSyrgT
0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,track,NA,NA,https://api.spotify.com/v1/tracks/2gVhfX2Gy1T9kDuS9azrF7,https://api.spotify.com/v1/audio-analysis/2gVhfX2Gy1T9kDuS9azrF7,214706,4,willow,Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,G,major,G major,762,album,NA,2021-01-07,2021,day,2gVhfX2Gy1T9kDuS9azrF7,NA,NA,1,FALSE,FALSE,NA,1,spotify:track:2gVhfX2Gy1T9kDuS9azrF7,https://open.spotify.com/track/2gVhfX2Gy1T9kDuS9azrF7
0.462,0.24,0,-12.077,1,0.0377,0.92,0,0.113,0.32,171.319,track,NA,NA,https://api.spotify.com/v1/tracks/1gcyHQpBQ1lfXGdhZmWrHP,https://api.spotify.com/v1/audio-analysis/1gcyHQpBQ1lfXGdhZmWrHP,244000,4,champagne problems,Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,C,major,C major,763,album,NA,2021-01-07,2021,day,1gcyHQpBQ1lfXGdhZmWrHP,NA,NA,1,TRUE,FALSE,NA,2,spotify:track:1gcyHQpBQ1lfXGdhZmWrHP,https://open.spotify.com/track/1gcyHQpBQ1lfXGdhZmWrHP
0.512,0.462,9,-10.491,1,0.0408,0.83,0.166,0.121,0.353,112.05,track,NA,NA,https://api.spotify.com/v1/tracks/3Dby3p1m6IOZn2gIIqECgK,https://api.spotify.com/v1/audio-analysis/3Dby3p1m6IOZn2gIIqECgK,185320,4,gold rush,Taylor Swift,evermore (deluxe version),antonoff,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,A,major,A major,764,album,NA,2021-01-07,2021,day,3Dby3p1m6IOZn2gIIqECgK,NA,NA,1,TRUE,FALSE,NA,3,spotify:track:3Dby3p1m6IOZn2gIIqECgK,https://open.spotify.com/track/3Dby3p1m6IOZn2gIIqECgK
0.575,0.434,5,-8.193,1,0.0312,0.735,6.59E-05,0.105,0.348,145.916,track,NA,NA,https://api.spotify.com/v1/tracks/6sQckd3Z8NPxVVKUnavY1F,https://api.spotify.com/v1/audio-analysis/6sQckd3Z8NPxVVKUnavY1F,229840,4,‘tis the damn season,Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,F,major,F major,765,album,NA,2021-01-07,2021,day,6sQckd3Z8NPxVVKUnavY1F,NA,NA,1,FALSE,FALSE,NA,4,spotify:track:6sQckd3Z8NPxVVKUnavY1F,https://open.spotify.com/track/6sQckd3Z8NPxVVKUnavY1F
0.316,0.361,9,-10.381,1,0.0488,0.878,2.67E-05,0.0797,0.221,74.952,track,NA,NA,https://api.spotify.com/v1/tracks/6lCvK2AR2uOKkVFCVlAzzm,https://api.spotify.com/v1/audio-analysis/6lCvK2AR2uOKkVFCVlAzzm,245440,5,tolerate it,Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,A,major,A major,766,album,NA,2021-01-07,2021,day,6lCvK2AR2uOKkVFCVlAzzm,NA,NA,1,TRUE,FALSE,NA,5,spotify:track:6lCvK2AR2uOKkVFCVlAzzm,https://open.spotify.com/track/6lCvK2AR2uOKkVFCVlAzzm
0.546,0.613,7,-7.589,0,0.0264,0.418,0,0.103,0.535,79.015,track,NA,NA,https://api.spotify.com/v1/tracks/6uwfVkaOM1mcMkFmSn35ix,https://api.spotify.com/v1/audio-analysis/6uwfVkaOM1mcMkFmSn35ix,215626,4,"no body, no crime (feat. HAIM)",Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,G,minor,G minor,767,album,NA,2021-01-07,2021,day,6uwfVkaOM1mcMkFmSn35ix,NA,NA,1,FALSE,FALSE,NA,6,spotify:track:6uwfVkaOM1mcMkFmSn35ix,https://open.spotify.com/track/6uwfVkaOM1mcMkFmSn35ix
0.559,0.334,11,-10.733,1,0.0376,0.87,0,0.114,0.211,122.079,track,NA,NA,https://api.spotify.com/v1/tracks/55Vf4bimc1Rtfg0PAQRAo2,https://api.spotify.com/v1/audio-analysis/55Vf4bimc1Rtfg0PAQRAo2,315146,4,happiness,Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,B,major,B major,768,album,NA,2021-01-07,2021,day,55Vf4bimc1Rtfg0PAQRAo2,NA,NA,1,TRUE,FALSE,NA,7,spotify:track:55Vf4bimc1Rtfg0PAQRAo2,https://open.spotify.com/track/55Vf4bimc1Rtfg0PAQRAo2
0.605,0.488,4,-8.322,1,0.0264,0.696,0,0.129,0.354,119.966,track,NA,NA,https://api.spotify.com/v1/tracks/66tOfHVH3aUrscg8vExRV4,https://api.spotify.com/v1/audio-analysis/66tOfHVH3aUrscg8vExRV4,225880,4,dorothea,Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,E,major,E major,769,album,NA,2021-01-07,2021,day,66tOfHVH3aUrscg8vExRV4,NA,NA,1,FALSE,FALSE,NA,8,spotify:track:66tOfHVH3aUrscg8vExRV4,https://open.spotify.com/track/66tOfHVH3aUrscg8vExRV4
0.537,0.537,8,-11.266,1,0.0617,0.819,0.000904,0.142,0.292,107.895,track,NA,NA,https://api.spotify.com/v1/tracks/2awNGIJHodfLZSClB3PYhz,https://api.spotify.com/v1/audio-analysis/2awNGIJHodfLZSClB3PYhz,275320,4,coney island (feat. The National),Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,G#,major,G# major,770,album,NA,2021-01-07,2021,day,2awNGIJHodfLZSClB3PYhz,NA,NA,1,FALSE,FALSE,NA,9,spotify:track:2awNGIJHodfLZSClB3PYhz,https://open.spotify.com/track/2awNGIJHodfLZSClB3PYhz
0.515,0.545,2,-9.277,1,0.0353,0.855,1.97E-05,0.0921,0.535,88.856,track,NA,NA,https://api.spotify.com/v1/tracks/43Ykum9T72UOPhBN31grpN,https://api.spotify.com/v1/audio-analysis/43Ykum9T72UOPhBN31grpN,260440,4,ivy,Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,D,major,D major,771,album,NA,2021-01-07,2021,day,43Ykum9T72UOPhBN31grpN,NA,NA,1,TRUE,FALSE,NA,10,spotify:track:43Ykum9T72UOPhBN31grpN,https://open.spotify.com/track/43Ykum9T72UOPhBN31grpN
0.604,0.517,0,-9.014,1,0.0347,0.768,0.000155,0.123,0.511,127.967,track,NA,NA,https://api.spotify.com/v1/tracks/52OkpDsU6MmPx1AwGOb6Ap,https://api.spotify.com/v1/audio-analysis/52OkpDsU6MmPx1AwGOb6Ap,275040,4,cowboy like me,Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,C,major,C major,772,album,NA,2021-01-07,2021,day,52OkpDsU6MmPx1AwGOb6Ap,NA,NA,1,TRUE,FALSE,NA,11,spotify:track:52OkpDsU6MmPx1AwGOb6Ap,https://open.spotify.com/track/52OkpDsU6MmPx1AwGOb6Ap
0.546,0.73,0,-7.704,1,0.0417,0.66,0.179,0.0972,0.573,157.895,track,NA,NA,https://api.spotify.com/v1/tracks/5VYWxXUpxuxEmCqMLDqICo,https://api.spotify.com/v1/audio-analysis/5VYWxXUpxuxEmCqMLDqICo,215920,4,long story short,Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,C,major,C major,773,album,NA,2021-01-07,2021,day,5VYWxXUpxuxEmCqMLDqICo,NA,NA,1,FALSE,FALSE,NA,12,spotify:track:5VYWxXUpxuxEmCqMLDqICo,https://open.spotify.com/track/5VYWxXUpxuxEmCqMLDqICo
0.535,0.561,5,-11.609,1,0.0484,0.876,0.000136,0.115,0.287,96.103,track,NA,NA,https://api.spotify.com/v1/tracks/5uICWmZTLkpEVbK22PBP6e,https://api.spotify.com/v1/audio-analysis/5uICWmZTLkpEVbK22PBP6e,257773,4,marjorie,Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,F,major,F major,774,album,NA,2021-01-07,2021,day,5uICWmZTLkpEVbK22PBP6e,NA,NA,1,FALSE,FALSE,NA,13,spotify:track:5uICWmZTLkpEVbK22PBP6e,https://open.spotify.com/track/5uICWmZTLkpEVbK22PBP6e
0.689,0.704,9,-10.813,1,0.245,0.835,4.83E-06,0.134,0.92,151.884,track,NA,NA,https://api.spotify.com/v1/tracks/6a8aUhYbaQBUI8PcJ5ZmQ6,https://api.spotify.com/v1/audio-analysis/6a8aUhYbaQBUI8PcJ5ZmQ6,180653,5,closure,Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,A,major,A major,775,album,NA,2021-01-07,2021,day,6a8aUhYbaQBUI8PcJ5ZmQ6,NA,NA,1,FALSE,FALSE,NA,14,spotify:track:6a8aUhYbaQBUI8PcJ5ZmQ6,https://open.spotify.com/track/6a8aUhYbaQBUI8PcJ5ZmQ6
0.39,0.27,1,-10.673,1,0.0308,0.937,0.00227,0.111,0.32,125.177,track,NA,NA,https://api.spotify.com/v1/tracks/6Wlq9rqkxrqj5Kls4Kw14H,https://api.spotify.com/v1/audio-analysis/6Wlq9rqkxrqj5Kls4Kw14H,304106,5,evermore (feat. Bon Iver),Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,C#,major,C# major,776,album,NA,2021-01-07,2021,day,6Wlq9rqkxrqj5Kls4Kw14H,NA,NA,1,FALSE,FALSE,NA,15,spotify:track:6Wlq9rqkxrqj5Kls4Kw14H,https://open.spotify.com/track/6Wlq9rqkxrqj5Kls4Kw14H
0.581,0.619,10,-6.524,1,0.0282,0.769,0.000106,0.117,0.645,137.915,track,NA,NA,https://api.spotify.com/v1/tracks/3zwMVvkBe2qIKDObWgXw4N,https://api.spotify.com/v1/audio-analysis/3zwMVvkBe2qIKDObWgXw4N,245026,4,right where you left me - bonus track,Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,A#,major,A# major,777,album,NA,2021-01-07,2021,day,3zwMVvkBe2qIKDObWgXw4N,NA,NA,1,FALSE,FALSE,NA,16,spotify:track:3zwMVvkBe2qIKDObWgXw4N,https://open.spotify.com/track/3zwMVvkBe2qIKDObWgXw4N
0.592,0.41,0,-12.426,1,0.0397,0.801,1.39E-05,0.09,0.416,151.923,track,NA,NA,https://api.spotify.com/v1/tracks/1kdWw77ZpYOkhxeuhzU1j6,https://api.spotify.com/v1/audio-analysis/1kdWw77ZpYOkhxeuhzU1j6,254640,4,it’s time to go - bonus track,Taylor Swift,evermore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,C,major,C major,778,album,NA,2021-01-07,2021,day,1kdWw77ZpYOkhxeuhzU1j6,NA,NA,1,FALSE,FALSE,NA,17,spotify:track:1kdWw77ZpYOkhxeuhzU1j6,https://open.spotify.com/track/1kdWw77ZpYOkhxeuhzU1j6
0.78,0.361,0,-6.942,1,0.048,0.75,7.14E-06,0.108,0.163,139.902,track,NA,NA,https://api.spotify.com/v1/tracks/4pfrrhvplbJZAIsfosGWQP,https://api.spotify.com/v1/audio-analysis/4pfrrhvplbJZAIsfosGWQP,210240,4,the 1,Taylor Swift,folklore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,C,major,C major,909,album,NA,2020-08-18,2020,day,4pfrrhvplbJZAIsfosGWQP,NA,NA,1,TRUE,FALSE,NA,1,spotify:track:4pfrrhvplbJZAIsfosGWQP,https://open.spotify.com/track/4pfrrhvplbJZAIsfosGWQP
0.612,0.58,0,-8.572,0,0.0419,0.525,0.000414,0.26,0.534,130.045,track,NA,NA,https://api.spotify.com/v1/tracks/0KRYCBwIpWYFNrXOmXbyUh,https://api.spotify.com/v1/audio-analysis/0KRYCBwIpWYFNrXOmXbyUh,239560,4,cardigan,Taylor Swift,folklore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,C,minor,C minor,910,album,NA,2020-08-18,2020,day,0KRYCBwIpWYFNrXOmXbyUh,NA,NA,1,FALSE,FALSE,NA,2,spotify:track:0KRYCBwIpWYFNrXOmXbyUh,https://open.spotify.com/track/0KRYCBwIpWYFNrXOmXbyUh
0.688,0.653,7,-8.558,1,0.0403,0.481,0.00414,0.106,0.701,147.991,track,NA,NA,https://api.spotify.com/v1/tracks/2olxzvoFI9IpxqFeUv7WOX,https://api.spotify.com/v1/audio-analysis/2olxzvoFI9IpxqFeUv7WOX,231000,4,the last great american dynasty,Taylor Swift,folklore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,G,major,G major,911,album,NA,2020-08-18,2020,day,2olxzvoFI9IpxqFeUv7WOX,NA,NA,1,TRUE,FALSE,NA,3,spotify:track:2olxzvoFI9IpxqFeUv7WOX,https://open.spotify.com/track/2olxzvoFI9IpxqFeUv7WOX
0.31,0.374,6,-8.464,1,0.0275,0.761,2.46E-05,0.11,0.16,75.938,track,NA,NA,https://api.spotify.com/v1/tracks/5S4aYQAJOwJMAamANWlICO,https://api.spotify.com/v1/audio-analysis/5S4aYQAJOwJMAamANWlICO,285640,4,exile (feat. Bon Iver),Taylor Swift,folklore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,F#,major,F# major,912,album,NA,2020-08-18,2020,day,5S4aYQAJOwJMAamANWlICO,NA,NA,1,FALSE,FALSE,NA,4,spotify:track:5S4aYQAJOwJMAamANWlICO,https://open.spotify.com/track/5S4aYQAJOwJMAamANWlICO
0.456,0.265,0,-10.663,1,0.0328,0.814,0,0.0679,0.112,129.947,track,NA,NA,https://api.spotify.com/v1/tracks/5P2bHCDM2tsgIaYWsZMhu5,https://api.spotify.com/v1/audio-analysis/5P2bHCDM2tsgIaYWsZMhu5,255893,4,my tears ricochet,Taylor Swift,folklore (deluxe version),antonoff,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,C,major,C major,913,album,NA,2020-08-18,2020,day,5P2bHCDM2tsgIaYWsZMhu5,NA,NA,1,FALSE,FALSE,NA,5,spotify:track:5P2bHCDM2tsgIaYWsZMhu5,https://open.spotify.com/track/5P2bHCDM2tsgIaYWsZMhu5
0.549,0.417,7,-10.064,1,0.035,0.686,1.9E-06,0.0604,0.347,110.137,track,NA,NA,https://api.spotify.com/v1/tracks/2I8YAEA1VmCuP1wkJHMpTw,https://api.spotify.com/v1/audio-analysis/2I8YAEA1VmCuP1wkJHMpTw,208973,4,mirrorball,Taylor Swift,folklore (deluxe version),antonoff,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,G,major,G major,914,album,NA,2020-08-18,2020,day,2I8YAEA1VmCuP1wkJHMpTw,NA,NA,1,FALSE,FALSE,NA,6,spotify:track:2I8YAEA1VmCuP1wkJHMpTw,https://open.spotify.com/track/2I8YAEA1VmCuP1wkJHMpTw
0.602,0.494,4,-10.813,1,0.0277,0.888,2.59E-05,0.0902,0.374,94.955,track,NA,NA,https://api.spotify.com/v1/tracks/76mOLcXOjOEhyY4mMF1l3r,https://api.spotify.com/v1/audio-analysis/76mOLcXOjOEhyY4mMF1l3r,208906,4,seven,Taylor Swift,folklore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,E,major,E major,915,album,NA,2020-08-18,2020,day,76mOLcXOjOEhyY4mMF1l3r,NA,NA,1,FALSE,FALSE,NA,7,spotify:track:76mOLcXOjOEhyY4mMF1l3r,https://open.spotify.com/track/76mOLcXOjOEhyY4mMF1l3r
0.387,0.634,5,-9.222,1,0.0363,0.553,6.93E-05,0.0931,0.42,89.567,track,NA,NA,https://api.spotify.com/v1/tracks/6nK2pIKFcRc5frrZKHgsiT,https://api.spotify.com/v1/audio-analysis/6nK2pIKFcRc5frrZKHgsiT,261920,4,august,Taylor Swift,folklore (deluxe version),antonoff,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,F,major,F major,916,album,NA,2020-08-18,2020,day,6nK2pIKFcRc5frrZKHgsiT,NA,NA,1,FALSE,FALSE,NA,8,spotify:track:6nK2pIKFcRc5frrZKHgsiT,https://open.spotify.com/track/6nK2pIKFcRc5frrZKHgsiT
0.511,0.478,9,-9.837,1,0.0322,0.312,2.3E-05,0.147,0.408,135.882,track,NA,NA,https://api.spotify.com/v1/tracks/7cm50Lw03k6VvRauJtkyTj,https://api.spotify.com/v1/audio-analysis/7cm50Lw03k6VvRauJtkyTj,195106,4,this is me trying,Taylor Swift,folklore (deluxe version),antonoff,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,A,major,A major,917,album,NA,2020-08-18,2020,day,7cm50Lw03k6VvRauJtkyTj,NA,NA,1,FALSE,FALSE,NA,9,spotify:track:7cm50Lw03k6VvRauJtkyTj,https://open.spotify.com/track/7cm50Lw03k6VvRauJtkyTj
0.529,0.304,10,-10.567,1,0.0356,0.862,0,0.108,0.44,119.58,track,NA,NA,https://api.spotify.com/v1/tracks/6DrLROM5MG9bxWHeEG5elq,https://api.spotify.com/v1/audio-analysis/6DrLROM5MG9bxWHeEG5elq,190893,4,illicit affairs,Taylor Swift,folklore (deluxe version),antonoff,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,A#,major,A# major,918,album,NA,2020-08-18,2020,day,6DrLROM5MG9bxWHeEG5elq,NA,NA,1,FALSE,FALSE,NA,10,spotify:track:6DrLROM5MG9bxWHeEG5elq,https://open.spotify.com/track/6DrLROM5MG9bxWHeEG5elq
0.651,0.459,4,-11.128,0,0.0507,0.859,6.63E-05,0.105,0.454,83.455,track,NA,NA,https://api.spotify.com/v1/tracks/2ehRU518I0hYqMGQnk4lDY,https://api.spotify.com/v1/audio-analysis/2ehRU518I0hYqMGQnk4lDY,252880,4,invisible string,Taylor Swift,folklore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,E,minor,E minor,919,album,NA,2020-08-18,2020,day,2ehRU518I0hYqMGQnk4lDY,NA,NA,1,FALSE,FALSE,NA,11,spotify:track:2ehRU518I0hYqMGQnk4lDY,https://open.spotify.com/track/2ehRU518I0hYqMGQnk4lDY
0.593,0.7,3,-9.016,1,0.0492,0.67,6.77E-06,0.116,0.451,141.898,track,NA,NA,https://api.spotify.com/v1/tracks/0RP1kqoSPkVXsKiQNhMKzV,https://api.spotify.com/v1/audio-analysis/0RP1kqoSPkVXsKiQNhMKzV,237266,4,mad woman,Taylor Swift,folklore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,D#,major,D# major,920,album,NA,2020-08-18,2020,day,0RP1kqoSPkVXsKiQNhMKzV,NA,NA,1,TRUE,FALSE,NA,12,spotify:track:0RP1kqoSPkVXsKiQNhMKzV,https://open.spotify.com/track/0RP1kqoSPkVXsKiQNhMKzV
0.317,0.254,1,-13.679,1,0.0286,0.727,0.000326,0.0867,0.103,93.933,track,NA,NA,https://api.spotify.com/v1/tracks/1EXa37LpSvi3OQ9UYQ28rD,https://api.spotify.com/v1/audio-analysis/1EXa37LpSvi3OQ9UYQ28rD,289746,4,epiphany,Taylor Swift,folklore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,C#,major,C# major,921,album,NA,2020-08-18,2020,day,1EXa37LpSvi3OQ9UYQ28rD,NA,NA,1,FALSE,FALSE,NA,13,spotify:track:1EXa37LpSvi3OQ9UYQ28rD,https://open.spotify.com/track/1EXa37LpSvi3OQ9UYQ28rD
0.595,0.376,0,-8.767,1,0.0256,0.589,0,0.0989,0.476,95.946,track,NA,NA,https://api.spotify.com/v1/tracks/3IhtE4fkytdrtEfV34UzkD,https://api.spotify.com/v1/audio-analysis/3IhtE4fkytdrtEfV34UzkD,294520,4,betty,Taylor Swift,folklore (deluxe version),antonoff,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,C,major,C major,922,album,NA,2020-08-18,2020,day,3IhtE4fkytdrtEfV34UzkD,NA,NA,1,TRUE,FALSE,NA,14,spotify:track:3IhtE4fkytdrtEfV34UzkD,https://open.spotify.com/track/3IhtE4fkytdrtEfV34UzkD
0.644,0.284,5,-12.879,1,0.0821,0.916,1.5E-05,0.0909,0.328,150.072,track,NA,NA,https://api.spotify.com/v1/tracks/6JlI8Ay77m4nJvZTHvfT1J,https://api.spotify.com/v1/audio-analysis/6JlI8Ay77m4nJvZTHvfT1J,234000,4,peace,Taylor Swift,folklore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,F,major,F major,923,album,NA,2020-08-18,2020,day,6JlI8Ay77m4nJvZTHvfT1J,NA,NA,1,TRUE,FALSE,NA,15,spotify:track:6JlI8Ay77m4nJvZTHvfT1J,https://open.spotify.com/track/6JlI8Ay77m4nJvZTHvfT1J
0.676,0.178,8,-15.01,1,0.0394,0.964,7.9E-06,0.135,0.404,118.84,track,NA,NA,https://api.spotify.com/v1/tracks/0YeDG5HnKnG7jpArkzsSPa,https://api.spotify.com/v1/audio-analysis/0YeDG5HnKnG7jpArkzsSPa,220040,4,hoax,Taylor Swift,folklore (deluxe version),other,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,G#,major,G# major,924,album,NA,2020-08-18,2020,day,0YeDG5HnKnG7jpArkzsSPa,NA,NA,1,FALSE,FALSE,NA,16,spotify:track:0YeDG5HnKnG7jpArkzsSPa,https://open.spotify.com/track/0YeDG5HnKnG7jpArkzsSPa
0.313,0.258,2,-11.532,1,0.0383,0.842,1.3E-06,0.0948,0.268,179.947,track,NA,NA,https://api.spotify.com/v1/tracks/0eFQWVz0qIxDOvhLpZ40P7,https://api.spotify.com/v1/audio-analysis/0eFQWVz0qIxDOvhLpZ40P7,211813,4,the lakes - bonus track,Taylor Swift,folklore (deluxe version),antonoff,06HL4z0CvFAxyc27GXpf02,1pzvBxYgT6OVwJLtHkrdQK,D,major,D major,925,album,NA,2020-08-18,2020,day,0eFQWVz0qIxDOvhLpZ40P7,NA,NA,1,FALSE,FALSE,NA,17,spotify:track:0eFQWVz0qIxDOvhLpZ40P7,https://open.spotify.com/track/0eFQWVz0qIxDOvhLpZ40P7
